basin_id,NSE,KGE,num_observation,Performance
4121300,-0.0594442558812806,0.334514843588491,3636,Negative
4122100,0.4510816621493582,0.6251896221658073,3652,Good
4125550,-1.1804783690654372,0.5045220068082089,3652,Negative
4125460,-0.2557048090888172,0.2876565632040615,3652,Negative
4124500,0.5186272815789172,0.7591558032730398,3652,Good
4124200,-1.121120533717242,0.4462114521145695,3652,Negative
4124000,-0.8108881337805656,0.4792982917784477,3652,Negative
4126740,-3.564965099903989,-0.3930343346670526,3637,Negative
4126970,-0.5670749695369706,0.3934891589339608,3652,Negative
4127800,-4.300349180288212,0.2269710272113471,3592,Negative
4056500,0.6331410660225216,0.8057833296969632,3622,Good
4046000,0.4098121030351795,0.7121355944981872,3636,Good
4127997,-0.6879387127439882,0.355496692500023,3605,Negative
4128990,-0.4793063920982725,0.3865139115561028,3652,Negative
4133501,0.4055423373117881,0.7086524155988279,3637,Good
4137005,-0.3702978193635529,0.283360582580838,3652,Negative
4136900,-0.2986900209665613,0.3005812595568357,3652,Negative
4136500,-0.04333957112711,0.4492379125234431,3652,Negative
4136000,-0.1273166032827681,0.5093414918001917,3652,Negative
4135700,0.1000065532284791,0.5540460710528721,3652,Unsatisfactory
4137500,-0.3969795576631776,0.4362438793478806,3652,Negative
4142000,0.4801033910264681,0.5443599408530122,3652,Good
4156000,0.5065143180047831,0.576127389623317,3652,Good
4152500,-0.5097558724063591,0.3722457332858659,3652,Negative
4152238,0.4188435167176253,0.7019967429922205,3652,Good
4154000,0.5338900566099143,0.7590085346754095,3652,Good
4155500,0.4436188521221859,0.7227051888415227,3652,Good
4148500,0.5999366425040558,0.7433121103845357,3652,Good
4148140,0.4623929738051273,0.7079917021919042,3652,Good
4147500,0.4346451331008275,0.6455170234367109,3652,Good
4146063,0.3824104596681122,0.7058278780853227,3652,Good
4146000,-0.5438559387395387,-0.305521777577,3652,Negative
4151500,0.479675123150405,0.6008039393504137,3652,Good
4159492,-0.0676523300423479,0.479208335809234,3652,Negative
4159900,0.5241205873798229,0.6746362010937905,3652,Good
4160600,0.3571131726576931,0.666944178117268,3652,Unsatisfactory
4165500,0.0315961539708027,0.4071615723030255,3652,Unsatisfactory
4164500,0.5753010022682035,0.7763073929326948,3652,Good
4164000,-0.5396174524413093,0.245144467041014,3652,Negative
4161820,0.1968258926746338,0.6130783642075328,3652,Unsatisfactory
4161540,0.3566764316769558,0.6924525498578857,2829,Unsatisfactory
4164100,-1.6157185736216784,-0.1632946813456892,3652,Negative
4161000,0.3111944737437665,0.621820675943485,3652,Unsatisfactory
4163400,-5.578035645250658,-1.321196334253406,3652,Negative
4166500,-2.754017135016257,-0.8308444820260872,3652,Negative
4166100,-2.8547535815853693,-0.6047720134503058,2829,Negative
4167000,-2.747512975205625,-0.5962358290988954,3652,Negative
4168580,-17.622187530336983,-4.634497866422348,3652,Negative
4166000,-1.126810284809992,0.1801489951082003,2829,Negative
4166300,-11.720946688278447,-2.247938278056605,2829,Negative
4172000,-0.6879144796344807,0.2093397813816219,3652,Negative
4170000,-1.741846836689061,0.0266678435816969,2890,Negative
4173500,0.3996403595617244,0.6785034496058717,3652,Good
4174518,-0.7951124098876003,-0.1748806260675948,3652,Negative
4174500,0.2482975197136157,0.5135753468222012,3652,Unsatisfactory
4177000,0.3813408418557261,0.5384154642216878,3652,Good
4176000,0.5970726140201004,0.6872022327321041,3652,Good
4175600,0.5114533476196343,0.7317790484707065,3652,Good
4176500,0.5924439385579237,0.7114200203948016,3652,Good
4180500,0.5561182642832765,0.7796557851909162,3652,Good
4178000,0.6866274550047773,0.8068897228691342,3652,Good
4180000,0.5558121596496112,0.7083310977810316,3652,Good
4179520,0.1882182806901871,0.3606433023728294,3652,Unsatisfactory
4177720,-0.1987716250263458,-0.290336159809982,3652,Negative
4181500,0.6029849678789688,0.6751829246221542,3652,Good
4180988,0.4161361813428128,0.5905460269960725,3652,Good
4182000,0.5832929842406149,0.6516554995064184,3652,Good
4182950,0.5497430970229096,0.7015821240651847,3652,Good
4183500,0.2550359043425935,0.5556581733515031,3652,Unsatisfactory
4183000,0.5252566242600734,0.6756858958193206,3652,Good
4185000,0.6623687727995278,0.8161047780014081,3652,Good
4184500,0.5626591081567487,0.7422495639861404,3652,Good
4185440,-0.0636975199799187,2.282108282680717e-06,3614,Negative
4186500,-0.1806303956145909,-0.4563705747122437,3652,Negative
4189000,0.5584506538859749,0.7573377448818369,3652,Good
4188337,0.5219865052365679,0.7004440541891342,3652,Good
4188433,0.257219581697983,0.3497755090129126,3394,Unsatisfactory
4188400,0.6127842015180783,0.747404020833552,3652,Good
4188496,0.3083737762357335,0.2519787817457846,3652,Unsatisfactory
4193500,0.2628531438558891,0.4536966143346168,3652,Unsatisfactory
4192500,0.3439521206862461,0.5296385837418488,3652,Unsatisfactory
4195500,0.2970392124787259,0.2375879658154096,3652,Unsatisfactory
4195820,0.2509182072611549,0.2191030932415815,3652,Unsatisfactory
4196800,0.5336747379242605,0.7557390163870901,3652,Good
4196500,0.4267368400430568,0.7041360556446851,3652,Good
4196000,0.1824892218536404,0.5368228519113044,3652,Unsatisfactory
4197100,0.1498828239827018,0.3507572765088267,3652,Unsatisfactory
4197170,-0.0872663808940297,0.4946620164519236,3652,Negative
4198000,0.3096992789056361,0.5923660215455563,3652,Unsatisfactory
4199000,0.2436281759679289,0.5498608261739281,3652,Unsatisfactory
4199500,0.322851418316646,0.6684201160874761,3652,Unsatisfactory
4199155,-0.1237599875407564,0.5003706561258507,3638,Negative
4200500,0.4067682049324064,0.6428137427320617,3652,Good
4201500,0.3612322917790852,0.4471093937527551,3652,Good
4208000,0.481027215262368,0.7392086041768657,3652,Good
4206000,0.4722270503162403,0.7355873797454944,3652,Good
4202000,0.3548622629649735,0.6000842365217613,3652,Unsatisfactory
4207200,0.1156172914106975,0.5929224075172534,3652,Unsatisfactory
4208504,0.2804847110363597,0.6568162683357184,3652,Unsatisfactory
4209000,0.1122896375695287,0.5922451473037216,3652,Unsatisfactory
4212100,0.6311153416112276,0.6584469771304928,3652,Good
4213000,0.237942055862628,0.6433678569909068,3652,Unsatisfactory
4213075,-0.1897191853433006,0.3952769125562484,3652,Negative
4213500,0.0647481084872504,0.5699773491849767,3652,Unsatisfactory
4215500,-0.1012027806885678,0.5096226775120846,3636,Negative
4214500,-0.2871137244866653,0.3943548733514771,3652,Negative
4215000,0.320467100699992,0.6226196155178378,3652,Unsatisfactory
4218000,0.6406597850054201,0.774806383227153,3652,Good
4217000,0.4734389535485886,0.7365564171735897,3652,Good
4216418,-0.1624898196083763,0.4906558203834003,3652,Negative
4218518,0.1129070399448405,0.0981967265235767,3652,Unsatisfactory
422026250,-0.2572533588440764,-0.2159563133297799,3652,Negative
4223000,0.1021579509545684,0.3855115256192843,3652,Unsatisfactory
4221000,0.1234589829118921,0.5790789116003192,3652,Unsatisfactory
4224775,-0.1379729793753716,0.4955588704736788,3652,Negative
4231600,0.4466124396983524,0.6521102656195201,3652,Good
4231000,0.5766106231380563,0.7354718569002852,3652,Good
4230380,-0.3081327885520586,0.4030015375938671,3652,Negative
4227500,0.2811287233982422,0.6033167313350172,3652,Unsatisfactory
4229500,-0.051866928215817,0.5291825460547274,3619,Negative
4228500,0.3718617875986478,0.6261036577789738,3652,Good
4230500,0.3981775017135517,0.70595324930942,3652,Good
423205010,0.446561073736504,0.7035214258884839,3652,Good
4232034,-0.6268288311992873,0.3215918245581879,3652,Negative
4232050,-0.1072733539213306,0.3545994075006297,3652,Negative
4250200,0.2542109799398236,0.5645451099446135,3652,Unsatisfactory
4250750,0.395668624012096,0.5825061146232654,3652,Good
4235250,0.2270432331539709,0.3287044270038671,3611,Unsatisfactory
4232482,0.0089621718982262,-0.0751367990343867,3587,Unsatisfactory
4233300,-0.4465082587505995,0.3730435318082327,3652,Negative
4233286,-0.2478739873203519,0.4560355246597607,3652,Negative
4234000,0.2603840009116408,0.6211221268981628,3652,Unsatisfactory
423401815,0.0803582888191858,0.3835019346324086,3652,Unsatisfactory
4240300,0.2078653160657222,0.5384426299994787,2463,Unsatisfactory
4237962,-1.2614107407049082,0.1310542278591283,1733,Negative
4240120,-0.0947220571413771,0.1480602808714707,2830,Negative
4240010,0.1085494064016575,0.59021072225657,3652,Unsatisfactory
4239000,-0.294470271176156,0.4014631467055843,3652,Negative
4240100,-2.338575590465613,-0.1759148307000437,2830,Negative
4243500,-0.2059625328799601,0.4504780526830383,3652,Negative
4242500,0.050207526936559,0.553068660971278,3652,Unsatisfactory
4247000,0.3346839289268505,0.337881755529177,3652,Unsatisfactory
4256000,0.1648341148345148,0.5424782112947342,3652,Unsatisfactory
4258000,0.0632961326996416,0.3551874622706282,3652,Unsatisfactory
4260500,0.4505580704719304,0.7241051077060657,3652,Good
4252500,0.0440618025577947,0.5409509700804895,3652,Unsatisfactory
