basin_id,NSE,KGE,Performance
02FD003,0.11726324616511541,0.5902165027048462,Unsatisfactory
02FE001,,,N/A
02FE002,0.20350918563497877,0.531395962378739,Unsatisfactory
02FE003,0.1638504221123358,0.38720249435856047,Unsatisfactory
02FE004,,,N/A
02FE005,0.24607441089768378,0.5362846001199109,Unsatisfactory
02FE007,0.14352775489044056,0.525995266687084,Unsatisfactory
02FE008,-0.029048788310511497,-0.02793330930226956,Negative
02FE009,0.2383995960670674,0.4759263034586927,Unsatisfactory
02FE010,0.35441152086713945,0.44226696673546706,Unsatisfactory
02FE011,-0.011316956508579334,0.07774820773439817,Negative
02FE013,0.05489038854789441,0.17752317571625842,Unsatisfactory
02FE014,-0.2705756542906581,0.36755073852878484,Negative
02FE015,0.2559752427532518,0.538038741460034,Unsatisfactory
02FE016,0.09222076950994618,0.09946311996064505,Unsatisfactory
02FE017,0.125159295586327,0.4902677790859711,Unsatisfactory
02FE018,-0.01791681728891814,0.428177528937138,Negative
02FF001,,,N/A
02FF002,0.18600415479302734,0.42863747361258453,Unsatisfactory
02FF003,,,N/A
02FF004,0.06677306936839011,0.08613510449360673,Unsatisfactory
02FF005,,,N/A
02FF006,,,N/A
02FF007,0.1877019369332652,0.43736860871455085,Unsatisfactory
02FF008,0.046456419788276304,0.2585936907934677,Unsatisfactory
02FF009,0.12579612018873998,0.45018400499161004,Unsatisfactory
02FF011,0.013810155418768733,0.17106938211489708,Unsatisfactory
02FF012,0.01919657591418522,0.2410567387920043,Unsatisfactory
02FF013,0.027331136907497,0.20043156214301672,Unsatisfactory
02FF014,-0.047475759426993,0.15250409637125384,Negative
02FF015,-0.17033171293473637,0.35143082055881014,Negative
02FF016,0.21487264885949486,0.2531944310605617,Unsatisfactory
02GA001,,,N/A
02GA002,,,N/A
02GA003,0.167267947065872,0.5105110299337433,Unsatisfactory
02GA004,,,N/A
02GA005,0.13438290520830753,0.21792550259075538,Unsatisfactory
02GA006,0.17149000979656637,0.3879221895798406,Unsatisfactory
02GA007,,,N/A
02GA008,,,N/A
02GA009,,,N/A
02GA010,0.0028407315798247845,0.3748892573955558,Unsatisfactory
02GA011,,,N/A
02GA012,,,N/A
02GA013,,,N/A
02GA014,0.20911852620636528,0.3823128988026002,Unsatisfactory
02GA015,-0.058545832216740035,0.4372075648822793,Negative
02GA016,0.06808582287621712,0.4178845795042567,Unsatisfactory
02GA017,,,N/A
02GA018,-0.01766393110551001,0.24566663973983305,Negative
02GA020,,,N/A
02GA022,,,N/A
02GA023,0.10482303117494884,0.47986852310810024,Unsatisfactory
02GA024,-0.38961555971065787,0.17980468253266646,Negative
02GA027,,,N/A
02GA028,0.11179722960864258,0.37698381890889343,Unsatisfactory
02GA029,-0.04046675036989744,0.47659116782637645,Negative
02GA030,-2.278165533149677,-1.4408493393627255,Negative
02GA031,-0.4204814210962029,0.3616178515595091,Negative
02GA033,,,N/A
02GA034,0.11989239441109012,0.3981099769584957,Unsatisfactory
02GA035,,,N/A
02GA036,,,N/A
02GA037,,,N/A
02GA038,0.13974317008484494,0.27879334062546945,Unsatisfactory
02GA039,0.06266672729507206,0.30531897779648864,Unsatisfactory
02GA040,0.15060570772456128,0.46828651944859156,Unsatisfactory
02GA041,-0.04661886553121786,0.052955123455636355,Negative
02GA042,-0.3476570307469713,0.28254847065534183,Negative
02GA043,-2.861586930887111,-0.23747746251414648,Negative
02GA045,,,N/A
02GA047,0.03948697003206625,0.5237865932932627,Unsatisfactory
02GA048,0.23319284457684397,0.4409396983458648,Unsatisfactory
02GA049,0.05186149501663562,0.020233821695039844,Unsatisfactory
02GA050,,,N/A
02GB001,0.09193846074747858,0.5052297443029512,Unsatisfactory
02GB002,,,N/A
02GB003,,,N/A
02GB004,,,N/A
02GB005,,,N/A
02GB006,-0.059465394320754816,0.3577675163247509,Negative
02GB007,0.24567987797378876,0.635344658876975,Unsatisfactory
02GB008,0.20397958805687355,0.5458899486396107,Unsatisfactory
02GB009,,,N/A
02GB011,,,N/A
02GC001,,,N/A
02GC002,0.009102309332227887,0.530443829030367,Unsatisfactory
02GC004,,,N/A
02GC005,,,N/A
02GC006,,,N/A
02GC007,-0.36388911045039074,0.32440318232351406,Negative
02GC008,-1.4871660440958876,0.03712063080584327,Negative
02GC009,,,N/A
02GC010,0.04164215544901084,0.5233684381956676,Unsatisfactory
02GC011,0.05549227133304113,0.4236886170375216,Unsatisfactory
02GC012,,,N/A
02GC013,,,N/A
02GC014,-1.4866649157765943,0.02579522917649435,Negative
02GC015,,,N/A
02GC016,,,N/A
02GC017,-0.2940357063654475,0.2933406551200042,Negative
02GC018,0.09038567217565374,0.25316136198047523,Unsatisfactory
02GC021,-2.8970589345135025,-0.3295603393200428,Negative
02GC022,0.07657627486520602,0.4382536115203418,Unsatisfactory
02GC023,,,N/A
02GC024,,,N/A
02GC025,,,N/A
02GC026,0.1521619173873452,0.5335514559845056,Unsatisfactory
02GC029,-0.23804252234992007,0.4591648794083003,Negative
02GC030,-0.08836963829646605,0.23826673731686798,Negative
02GC031,-0.012194329200046816,0.4913844639282047,Negative
02GC033,,,N/A
02GC034,,,N/A
02GC035,,,N/A
02GC036,-0.2659260386077513,0.2577266914833567,Negative
02GC037,-0.17576735558013046,0.2674797228991006,Negative
02GC038,-1.2110340852628259,0.03214991170367876,Negative
